"","ENSEMBL","log2FoldChange","padj"
"10795","ENSMUSG00000032202",-0.0143,0.518502934432426
"10796","ENSMUSG00000032215",-0.0546,0.978290575452506
"10797","ENSMUSG00000062151",-0.0125,0.991157300355586
"10798","ENSMUSG00000034858",0.0226,0.995100954322104
"10799","ENSMUSG00000007656",-0.3356,0.21048860126102
"10800","ENSMUSG00000034593",-0.014,0.996062108733735
"10801","ENSMUSG00000032192",0.0411,0.991157300355586
"10802","ENSMUSG00000111348",0.0039,0.99947907438902
"10803","ENSMUSG00000042688",-4e-04,0.99947907438902
"10804","ENSMUSG00000097021",-0.0133,0.959964320208591
"10805","ENSMUSG00000042487",0.0443,0.98831598915408
"10806","ENSMUSG00000058587",-1.0436,5.26621333791773e-07
"10807","ENSMUSG00000032186",-0.0477,0.98831598915408
"10808","ENSMUSG00000110895",0.0027,0.998672127031736
"10809","ENSMUSG00000032184",-0.1092,0.843790332295166
"10810","ENSMUSG00000032181",0.0321,0.995391456002029
"10811","ENSMUSG00000007908",0.095,0.684938164956227
"10812","ENSMUSG00000032355",0.0196,0.411702148154591
"10813","ENSMUSG00000032352",-0.0225,0.960497678489634
"10814","ENSMUSG00000099094",0.0049,0.998515194963233
"10815","ENSMUSG00000032350",-0.0581,0.951895199438654
"10816","ENSMUSG00000111580",0.0413,0.888189128323929
"10817","ENSMUSG00000032349",-0.0052,0.99947907438902
"10818","ENSMUSG00000111610",-0.0063,0.933637744216748
"10819","ENSMUSG00000001366",-0.1995,0.500878783986676
"10820","ENSMUSG00000009828",0.0165,0.99598269142179
"10821","ENSMUSG00000065037",0.0813,0.617551428770284
"10822","ENSMUSG00000097574",0.0636,0.92839231868686
"10823","ENSMUSG00000032348",-0.0968,0.872458925251861
"10824","ENSMUSG00000032342",-0.0307,0.995100954322104
"10825","ENSMUSG00000037742",0.0029,0.99947907438902
"10826","ENSMUSG00000049624",0.006,0.99947907438902
"10827","ENSMUSG00000046186",-0.0135,0.96554212823988
"10828","ENSMUSG00000059422",-0.0074,0.99947907438902
"10829","ENSMUSG00000032330",-0.0736,0.882901337301661
"10830","ENSMUSG00000032328",-0.0492,0.981981815726869
"10831","ENSMUSG00000034898",-0.0208,0.0324009372872861
"10832","ENSMUSG00000034252",0.0027,0.99947907438902
"10833","ENSMUSG00000084917",-0.0098,0.785587766641451
"10834","ENSMUSG00000033577",0.0217,0.996062108733735
"10835","ENSMUSG00000099016",-0.009,0.995391456002029
"10836","ENSMUSG00000079225",0.0265,0.978290575452506
"10837","ENSMUSG00000032251",0.0273,0.995391456002029
"10838","ENSMUSG00000032253",0.0328,0.992044291691764
"10839","ENSMUSG00000066456",-0.0365,0.99224064201754
"10840","ENSMUSG00000102882",5e-04,0.99947907438902
"10841","ENSMUSG00000101144",-0.0086,0.995391456002029
"10842","ENSMUSG00000111443",-0.0156,0.966292196242955
"10843","ENSMUSG00000032258",-0.0182,0.991157300355586
"10844","ENSMUSG00000032261",-1.0725,0.0768575993807942
"10845","ENSMUSG00000111820",-0.0015,0.99947907438902
"10846","ENSMUSG00000100155",0.0019,0.99947907438902
"10847","ENSMUSG00000032262",-0.0126,0.99947907438902
"10848","ENSMUSG00000111769",-7e-04,0.99947907438902
"10849","ENSMUSG00000032263",0.0135,0.99947907438902
"10850","ENSMUSG00000032265",-0.0444,0.260555476257337
"10851","ENSMUSG00000035941",-0.0669,0.905833873218354
"10852","ENSMUSG00000103715",-0.0343,0.985253136380558
"10853","ENSMUSG00000056031",7e-04,0.99947907438902
"10854","ENSMUSG00000035274",0.6681,0.0444923818647194
"10855","ENSMUSG00000110946",0.0036,0.996678217050741
"10856","ENSMUSG00000032415",0.0254,0.818609480515657
"10857","ENSMUSG00000034973",-6e-04,0.99947907438902
"10858","ENSMUSG00000103731",-0.0087,0.995345145566929
"10859","ENSMUSG00000056131",-0.0808,0.779177546802706
"10860","ENSMUSG00000032417",-0.0395,0.991157300355586
"10861","ENSMUSG00000032418",0.0157,0.996062108733735
"10862","ENSMUSG00000087466",0.0011,0.99947907438902
"10863","ENSMUSG00000033491",0.0364,0.946304343500674
"10864","ENSMUSG00000033419",-0.0214,0.955715362127156
"10865","ENSMUSG00000032872",-0.0494,0.982193673313513
"10866","ENSMUSG00000056919",0.0142,0.995391456002029
"10867","ENSMUSG00000032419",-0.0021,0.998515194963233
"10868","ENSMUSG00000032420",-0.0102,0.751470642300321
"10869","ENSMUSG00000032422",0.0496,0.987935224314068
"10870","ENSMUSG00000032423",0.0226,0.996062108733735
"10871","ENSMUSG00000097195",0.004,0.99947907438902
"10872","ENSMUSG00000032425",0.0947,0.716718540117099
"10873","ENSMUSG00000090693",0.0022,0.99947907438902
"10874","ENSMUSG00000097073",0.0153,0.984859512895077
"10875","ENSMUSG00000103967",0.0082,0.995252237345488
"10876","ENSMUSG00000102533",-0.0023,0.99947907438902
"10877","ENSMUSG00000079427",-0.0564,0.970609866104637
"10878","ENSMUSG00000099974",-0.011,0.70410908858313
"10879","ENSMUSG00000067399",0.0118,0.402902898551709
"10880","ENSMUSG00000097177",0.0093,0.99598269142179
"10881","ENSMUSG00000102037",-0.0135,0.644927481928304
"10882","ENSMUSG00000089929",-0.0547,0.0287984717408078
"10883","ENSMUSG00000066442",-0.0082,0.99947907438902
"10884","ENSMUSG00000032353",0.0105,0.99947907438902
"10885","ENSMUSG00000032356",-0.0994,0.25257599741829
"10886","ENSMUSG00000032359",-2.4021,4.96188346144332e-06
"10887","ENSMUSG00000062270",-0.0206,0.998692123340135
"10888","ENSMUSG00000096647",0.0094,0.996432226611783
"10889","ENSMUSG00000037410",0.0102,0.996062108733735
"10890","ENSMUSG00000032368",0.0082,0.995391456002029
"10891","ENSMUSG00000036972",0.0117,0.992044291691764
"10892","ENSMUSG00000102803",-4e-04,0.99947907438902
"10893","ENSMUSG00000032369",-0.0307,0.995302781929233
"10894","ENSMUSG00000032372",-0.1622,0.226362239906337
"10895","ENSMUSG00000032377",-0.0153,0.998515194963233
"10896","ENSMUSG00000103622",-0.0157,0.995302781929233
"10897","ENSMUSG00000032374",-0.0366,0.991157300355586
"10898","ENSMUSG00000045414",0.0029,0.99947907438902
"10899","ENSMUSG00000031129",0.0446,0.949456632471539
"10900","ENSMUSG00000033350",0.2216,0.325665378842776
"10901","ENSMUSG00000103755",-0.0323,0.986945979412659
"10902","ENSMUSG00000101281",0.0098,0.978290575452506
"10903","ENSMUSG00000032407",-0.0389,0.995100954322104
"10904","ENSMUSG00000101037",0.0062,0.99947907438902
"10905","ENSMUSG00000015354",0.0015,0.99947907438902
"10906","ENSMUSG00000032839",0.0098,0.995391456002029
"10907","ENSMUSG00000049493",-0.007,0.995391456002029
"10908","ENSMUSG00000032409",0.0712,0.705508126781399
"10909","ENSMUSG00000097777",0.0116,0.996062108733735
"10910","ENSMUSG00000032410",0.0557,0.772821096690557
"10911","ENSMUSG00000100931",0.0098,0.928726869804138
"10912","ENSMUSG00000041440",-0.0132,0.991157300355586
"10913","ENSMUSG00000032411",-0.0916,0.653049821638031
"10914","ENSMUSG00000032412",-0.1452,0.726658954314621
"10915","ENSMUSG00000051234",-0.0125,0.99947907438902
"10916","ENSMUSG00000099564",-0.0138,0.886352862191233
"10917","ENSMUSG00000101615",-0.0019,0.99947907438902
"10918","ENSMUSG00000032413",0.0454,0.991157300355586
"10919","ENSMUSG00000040433",0.0023,0.99947907438902
"10920","ENSMUSG00000043587",-0.0071,0.995391456002029
"10921","ENSMUSG00000062933",-0.0019,0.99947907438902
"10922","ENSMUSG00000101209",0.0092,0.997903122047966
"10923","ENSMUSG00000046997",-0.1493,0.639784174937301
"10924","ENSMUSG00000085541",0.0013,0.99947907438902
"10925","ENSMUSG00000032449",0.0774,0.889234966880344
"10926","ENSMUSG00000084911",-0.0045,0.996062108733735
"10927","ENSMUSG00000032452",-0.0115,0.875616866963347
"10928","ENSMUSG00000032456",0.0064,0.99947907438902
"10929","ENSMUSG00000046402",-0.0085,0.99947907438902
"10930","ENSMUSG00000032454",-0.0011,0.99947907438902
"10931","ENSMUSG00000051074",0.0051,0.99947907438902
"10932","ENSMUSG00000032458",0.0269,0.995100954322104
"10933","ENSMUSG00000032459",0.0687,0.888600184895017
"10934","ENSMUSG00000102861",0.0186,0.74596106167037
"10935","ENSMUSG00000097072",-0.0125,0.262008010038687
"10936","ENSMUSG00000050397",-0.0056,0.99171647014724
"10937","ENSMUSG00000032463",-0.6361,0.054558138871443
"10938","ENSMUSG00000032462",-0.048,0.603734566764748
"10939","ENSMUSG00000056267",0.0155,0.997370691745746
"10940","ENSMUSG00000100281",-0.0027,0.99947907438902
"10941","ENSMUSG00000032470",0.0241,0.997370691745746
"10942","ENSMUSG00000046242",-0.028,0.789753807695327
"10943","ENSMUSG00000032468",0.0465,0.982193673313513
"10944","ENSMUSG00000032469",-0.02,0.978290575452506
"10945","ENSMUSG00000037784",0.0088,0.99947907438902
"10946","ENSMUSG00000032475",0.0122,0.99947907438902
"10947","ENSMUSG00000070287",0.0592,0.964828024301511
"10948","ENSMUSG00000037286",0.0034,0.99947907438902
"10949","ENSMUSG00000032527",-0.0479,0.991157300355586
"10950","ENSMUSG00000066415",0.0298,0.898255315364865
"10951","ENSMUSG00000043154",0.1196,0.601405103622676
"10952","ENSMUSG00000104392",0.0018,0.99947907438902
"10953","ENSMUSG00000103672",0.0057,0.996062108733735
"10954","ENSMUSG00000032537",0.1138,0.79763743905369
"10955","ENSMUSG00000035606",0.0061,0.99598269142179
"10956","ENSMUSG00000032534",0.0338,0.993952775383292
"10957","ENSMUSG00000035048",-0.1077,0.552804144802745
"10958","ENSMUSG00000032531",-0.0033,0.99947907438902
"10959","ENSMUSG00000032547",0.0325,0.995391456002029
"10960","ENSMUSG00000032548",0.0039,0.992044291691764
"10961","ENSMUSG00000032549",0.0016,0.99947907438902
"10962","ENSMUSG00000102461",5e-04,0.99947907438902
"10963","ENSMUSG00000032553",0.0793,0.937897885388612
"10964","ENSMUSG00000032554",-2.0501,0.000227088272150432
"10965","ENSMUSG00000033688",-0.0092,0.992044291691764
"10966","ENSMUSG00000032555",0.0168,0.99598269142179
"10967","ENSMUSG00000032803",0.1405,0.710155718420529
"10968","ENSMUSG00000032556",-0.0422,0.12754101202353
"10969","ENSMUSG00000042757",-0.0575,0.195103366369029
"10970","ENSMUSG00000032558",0.0857,0.820813681492175
"10971","ENSMUSG00000032557",0.008,0.99947907438902
"10972","ENSMUSG00000090150",0.0177,0.99322895012835
"10973","ENSMUSG00000079355",0.0382,0.411077095928067
"10974","ENSMUSG00000032560",0.0289,0.946304343500674
"10975","ENSMUSG00000032564",-0.0113,0.870739192989998
"10976","ENSMUSG00000032563",0.1011,0.870739192989998
"10977","ENSMUSG00000104344",0.0025,0.99947907438902
"10978","ENSMUSG00000032565",0.009,0.99947907438902
"10979","ENSMUSG00000035032",7e-04,0.99947907438902
"10980","ENSMUSG00000032567",0.009,0.99947907438902
"10981","ENSMUSG00000032570",-0.0241,0.995100954322104
"10982","ENSMUSG00000032571",-0.0324,0.99224064201754
"10983","ENSMUSG00000091345",-0.0054,0.992044291691764
"10984","ENSMUSG00000086296",0.0215,0.870072620739966
"10985","ENSMUSG00000020258",0.0071,0.995391456002029
"10986","ENSMUSG00000020257",0.0947,0.79763743905369
"10987","ENSMUSG00000020253",0.0927,0.875616866963347
"10988","ENSMUSG00000023277",0.2177,0.370182164529296
"10989","ENSMUSG00000032786",-0.0663,0.958508633714653
"10990","ENSMUSG00000023345",0.0018,0.99947907438902
"10991","ENSMUSG00000053716",-0.0176,0.983711933011405
"10992","ENSMUSG00000048758",-0.0193,0.99598269142179
"10993","ENSMUSG00000023262",0.0343,0.995391456002029
"10994","ENSMUSG00000042210",-0.1383,0.685037357814598
"10995","ENSMUSG00000042073",0.0256,0.995391456002029
"10996","ENSMUSG00000023495",-0.0086,0.99947907438902
"10997","ENSMUSG00000091735",-0.0012,0.99947907438902
"10998","ENSMUSG00000023249",-0.0574,0.955715362127156
"10999","ENSMUSG00000041506",-0.0248,0.996432226611783
"11000","ENSMUSG00000040813",7e-04,0.99947907438902
"11001","ENSMUSG00000040661",0.0031,0.99947907438902
"11002","ENSMUSG00000040325",-0.0291,0.960550595953454
"11003","ENSMUSG00000032575",-0.0285,0.995391456002029
"11004","ENSMUSG00000074102",-0.005,0.99947907438902
"11005","ENSMUSG00000090207",0.0082,0.992044291691764
"11006","ENSMUSG00000039716",0.0055,0.99947907438902
"11007","ENSMUSG00000032577",-0.025,0.99598269142179
"11008","ENSMUSG00000032578",-0.0116,0.926237216750967
"11009","ENSMUSG00000032579",-0.0709,0.92839231868686
"11010","ENSMUSG00000037977",0.0196,0.835731093294938
"11011","ENSMUSG00000010066",0.0843,0.487716399180505
"11012","ENSMUSG00000010045",0.1472,0.609297808736345
"11013","ENSMUSG00000037190",-0.0181,0.99947907438902
"11014","ENSMUSG00000010057",-0.0473,0.991157300355586
"11015","ENSMUSG00000010044",-0.0141,0.991109012709707
"11016","ENSMUSG00000010067",-0.0531,0.982193673313513
"11017","ENSMUSG00000097099",-0.0145,0.985341868177416
"11018","ENSMUSG00000010054",-0.1039,0.824877783907047
"11019","ENSMUSG00000010047",-0.0328,0.992044291691764
"11020","ENSMUSG00000010051",0.0155,0.99947907438902
"11021","ENSMUSG00000079334",-0.0696,0.92063402545632
"11022","ENSMUSG00000036091",0.0107,0.992044291691764
"11023","ENSMUSG00000010048",0.0229,0.995391456002029
"11024","ENSMUSG00000057969",-0.0146,0.956830660921609
"11025","ENSMUSG00000032562",0.0498,0.991157300355586
"11026","ENSMUSG00000010064",0.0637,0.939449553085405
"11027","ENSMUSG00000034684",-0.0122,0.713285482150345
"11028","ENSMUSG00000032580",-0.0556,0.980764746731508
"11029","ENSMUSG00000032582",0.0458,0.985341868177416
"11030","ENSMUSG00000032583",-0.0469,0.987935224314068
"11031","ENSMUSG00000032584",0.0122,0.928726869804138
"11032","ENSMUSG00000032936",-0.0175,0.91488703359907
"11033","ENSMUSG00000032586",0.0064,0.995252237345488
"11034","ENSMUSG00000032596",-0.0564,0.172420624514841
"11035","ENSMUSG00000079323",0.0048,0.995391456002029
"11036","ENSMUSG00000042106",-0.0559,0.456072733419435
"11037","ENSMUSG00000032595",-0.0175,0.991157300355586
"11038","ENSMUSG00000093619",0.0049,0.99947907438902
"11039","ENSMUSG00000032594",0.0053,0.99947907438902
"11040","ENSMUSG00000070284",0.2296,0.425828471731218
"11041","ENSMUSG00000041528",0.0131,0.99947907438902
"11042","ENSMUSG00000032593",0.0107,0.992044291691764
"11043","ENSMUSG00000032590",0.0341,0.992044291691764
"11044","ENSMUSG00000032589",0.0088,0.995391456002029
"11045","ENSMUSG00000039952",0.028,0.995391456002029
"11046","ENSMUSG00000032606",0.0132,0.99947907438902
"11047","ENSMUSG00000032607",-0.0421,0.980764746731508
"11048","ENSMUSG00000039461",-0.0422,0.992044291691764
"11049","ENSMUSG00000007815",0.0869,0.92839231868686
"11050","ENSMUSG00000063856",-0.1398,0.505514339109156
"11051","ENSMUSG00000032612",-0.0592,0.933236346814381
"11052","ENSMUSG00000104399",-0.0051,0.998515194963233
"11053","ENSMUSG00000032611",0.009,0.991157300355586
"11054","ENSMUSG00000047220",0.0077,0.92839231868686
"11055","ENSMUSG00000032609",0.0585,0.984859512895077
"11056","ENSMUSG00000049305",0.0787,0.884075208458255
"11057","ENSMUSG00000052911",-0.0245,0.99598269142179
"11058","ENSMUSG00000006676",0.0104,0.99947907438902
"11059","ENSMUSG00000032604",0.0387,0.995100954322104
"11060","ENSMUSG00000006673",0.0062,0.99947907438902
"11061","ENSMUSG00000103621",3.0124,0.0430700947334005
"11062","ENSMUSG00000062867",0.005,0.99947907438902
"11063","ENSMUSG00000070283",-0.0143,0.99947907438902
"11064","ENSMUSG00000103103",-0.0023,0.99947907438902
"11065","ENSMUSG00000019039",0.0232,0.996432226611783
"11066","ENSMUSG00000066357",0.0164,0.99947907438902
"11067","ENSMUSG00000006675",0.0423,0.99224064201754
"11068","ENSMUSG00000064145",0.0298,0.945150861211837
"11069","ENSMUSG00000032602",-6e-04,0.99947907438902
"11070","ENSMUSG00000032601",0.1309,0.648783327126622
"11071","ENSMUSG00000032599",-0.0368,0.99224064201754
"11072","ENSMUSG00000032598",0.0225,0.996432226611783
"11073","ENSMUSG00000023473",0.0157,0.921597720350396
"11074","ENSMUSG00000023259",0.1432,0.684938164956227
"11075","ENSMUSG00000025652",0.0024,0.99947907438902
"11076","ENSMUSG00000025651",-0.0896,0.910076206555014
"11077","ENSMUSG00000025650",-0.0139,0.986945979412659
"11078","ENSMUSG00000025648",-0.0204,0.997625818070572
"11079","ENSMUSG00000025647",-0.0495,0.989041926096867
"11080","ENSMUSG00000025646",0.0281,0.994275884107517
"11081","ENSMUSG00000091537",-0.1235,0.608322995425175
"11082","ENSMUSG00000025645",-0.0509,0.986595866453964
"11083","ENSMUSG00000053646",0.0035,0.99947907438902
"11084","ENSMUSG00000070282",0.0428,0.623520958140683
"11085","ENSMUSG00000032478",0.0131,0.995391456002029
"11086","ENSMUSG00000032477",-0.0229,0.858982361791265
"11087","ENSMUSG00000032479",-0.1028,0.859291283876829
"11088","ENSMUSG00000105962",0.0042,0.99947907438902
"11089","ENSMUSG00000032480",-0.0114,0.99947907438902
"11090","ENSMUSG00000032481",0.0011,0.99947907438902
"11091","ENSMUSG00000032482",0.1645,0.542910288488522
"11092","ENSMUSG00000104988",0.0637,0.698137920276149
"11093","ENSMUSG00000098973",0.0919,0.182126509902286
"11094","ENSMUSG00000105484",-0.0207,0.843811755589105
"11095","ENSMUSG00000054836",0.0023,0.99947907438902
"11096","ENSMUSG00000032485",0.0655,0.939677509151516
"11097","ENSMUSG00000091102",-0.0028,0.99947907438902
"11098","ENSMUSG00000036057",-0.0015,0.99947907438902
"11099","ENSMUSG00000054792",0.003,0.99947907438902
"11100","ENSMUSG00000032489",-0.02,0.877111056918309
"11101","ENSMUSG00000044791",-0.008,0.99947907438902
"11102","ENSMUSG00000032491",-0.001,0.99947907438902
"11103","ENSMUSG00000056724",0.0178,0.987935224314068
"11104","ENSMUSG00000019659",-0.1129,0.741328225044978
"11105","ENSMUSG00000032492",-0.1547,0.43547250305883
"11106","ENSMUSG00000058398",0.0079,0.99598269142179
"11107","ENSMUSG00000047257",0.0292,0.890490508889232
"11108","ENSMUSG00000049719",-2e-04,0.99947907438902
"11109","ENSMUSG00000048752",0.0166,0.997903122047966
"11110","ENSMUSG00000049555",-0.0509,0.889893375326481
"11111","ENSMUSG00000044037",-9e-04,0.99947907438902
"11112","ENSMUSG00000032494",0.0105,0.979851268235217
"11113","ENSMUSG00000032495",0.0167,0.99947907438902
"11114","ENSMUSG00000057802",-0.0021,0.99947907438902
"11115","ENSMUSG00000043953",-2.2015,0.000111607579939839
"11116","ENSMUSG00000032497",0.1086,0.79763743905369
"11117","ENSMUSG00000032498",0.0122,0.997903122047966
"11118","ENSMUSG00000046785",0.0477,0.91488703359907
"11119","ENSMUSG00000032500",-0.0075,0.983078340267449
"11120","ENSMUSG00000032503",0.0429,0.991157300355586
"11121","ENSMUSG00000032504",0.0053,0.99947907438902
"11122","ENSMUSG00000033392",0.2306,0.414655811551072
"11123","ENSMUSG00000009741",-0.0111,0.99947907438902
"11124","ENSMUSG00000032507",-0.023,0.879500223849179
"11125","ENSMUSG00000086596",-0.0087,0.922117167865342
"11126","ENSMUSG00000032431",-0.0347,0.991157300355586
"11127","ENSMUSG00000045594",0.0295,0.99224064201754
"11128","ENSMUSG00000079260",0.016,0.992044291691764
"11129","ENSMUSG00000056167",0.0163,0.991157300355586
"11130","ENSMUSG00000032435",-0.0098,0.99947907438902
"11131","ENSMUSG00000032434",-0.0667,0.928726869804138
"11132","ENSMUSG00000032436",-0.122,0.000144979356353099
"11133","ENSMUSG00000041012",-0.0462,0.0878428801901782
"11134","ENSMUSG00000050627",-0.0057,0.99947907438902
"11135","ENSMUSG00000040875",-0.0175,0.746961000571657
"11136","ENSMUSG00000032437",0.1033,0.810567974622892
"11137","ENSMUSG00000056880",0.0088,0.99598269142179
"11138","ENSMUSG00000080848",0.0021,0.99947907438902
"11139","ENSMUSG00000032440",-1.312,0.000591541481497421
"11140","ENSMUSG00000039607",-3e-04,0.99947907438902
"11141","ENSMUSG00000097240",0.0108,0.978290575452506
"11142","ENSMUSG00000032443",0.0117,0.986945979412659
"11143","ENSMUSG00000039285",0.0379,0.986927479846762
"11144","ENSMUSG00000039163",0.0059,0.99947907438902
"11145","ENSMUSG00000097402",-0.0131,0.890490508889232
"11146","ENSMUSG00000038708",-0.0067,0.99947907438902
"11147","ENSMUSG00000039115",-0.0068,0.965709559488323
"11148","ENSMUSG00000066270",-0.0035,0.99947907438902
"11149","ENSMUSG00000086119",0.0211,0.985253136380558
"11150","ENSMUSG00000047409",-0.0198,0.997253717633506
"11151","ENSMUSG00000065513",0.0052,0.99947907438902
"11152","ENSMUSG00000010660",0.0325,0.995391456002029
"11153","ENSMUSG00000038060",-0.0137,0.890490508889232
